date,price
2022-01-28,67.0238497386
2022-01-29,69.7055969347
2022-01-30,69.8096942352
2022-01-31,72.4038765038
2022-02-01,74.2071152058
2022-02-02,71.4480214031
2022-02-03,71.7130152039
2022-02-04,78.3791332144
2022-02-05,76.4598980117
2022-02-06,78.9839035162
2022-02-07,85.5939754273
2022-02-08,85.9609676282
2022-02-09,90.3264061934
2022-02-10,81.9056733769
2022-02-11,78.2960359142
2022-02-12,79.7122398625
2022-02-13,79.6317422624
2022-02-14,82.6594336767
2022-02-15,92.0175788957
2022-02-16,89.9113198576
2022-02-17,80.3860835642
2022-02-18,79.4152474616
2022-02-19,80.7631050653
2022-02-20,77.8308621124
2022-02-21,74.6351380071
2022-02-22,76.704039112
2022-02-23,72.9871471059
2022-02-24,72.7581535057
2022-02-25,77.3631073113
2022-02-26,76.6475399119
2022-02-27,75.2953364105
2022-02-28,83.6620671174
2022-03-01,88.0548551585
2022-03-02,89.0437086592
2022-03-03,85.1544953262
2022-03-04,75.2798364105
2022-03-05,76.7260391121
2022-03-06,73.4591699072
2022-03-07,72.5364739043
2022-03-08,75.4043341107
2022-03-09,78.2080383141
2022-03-10,70.6887797018
2022-03-11,71.2415510028
2022-03-12,69.7581958347
2022-03-13,69.0777489338
2022-03-14,69.5267721347
2022-03-15,71.5390189032
2022-03-16,79.9317336628
2022-03-17,79.9612333629
2022-03-18,84.0253424188
2022-03-19,85.3979810271
2022-03-20,86.9087107587
2022-03-21,87.3917348598
2022-03-22,92.7840243969
2022-03-23,95.8024688597
2022-03-24,94.2407672577
2022-03-25,96.0354621599
2022-03-26,96.9307001611
2022-03-27,94.5457602582
2022-03-28,95.7684690596
2022-03-29,93.5575071567
2022-03-30,93.4770094566
2022-03-31,94.9897807589
2022-04-01,97.6065846859
2022-04-02,94.8002843588
2022-04-03,90.9294234954
2022-04-04,94.6722878587
2022-04-05,91.3014452964
2022-04-06,85.7124739274
2022-04-07,88.6151270595
2022-04-08,81.7791760767
2022-04-09,80.6611117651
2022-04-10,79.7272398626
2022-04-11,71.401421803
2022-04-12,76.0650913107
2022-04-13,79.6797419624
2022-04-14,73.7861657075
2022-04-15,76.9945311123
2022-04-16,77.1500276126
2022-04-17,72.2499058047
2022-04-18,76.5065461116
2022-04-19,78.0190421138
2022-04-20,75.4983320112
2022-04-21,72.551474104
2022-04-22,72.4954758041
2022-04-23,73.2371989066
2022-04-24,72.0894100055
2022-04-25,67.5356223398
2022-04-26,64.4118587469
2022-04-27,67.9221445409
2022-04-28,69.1142487339
2022-04-29,64.6133523474
2022-04-30,59.6154712883
2022-05-01,59.9234746889
2022-05-02,59.5989713883
2022-05-03,59.1924498872
2022-05-04,65.6266177489
2022-05-05,57.6192398842
2022-05-06,56.5438904826
2022-05-07,54.6376557798
2022-05-08,47.9304437697
2022-05-09,37.1632354518
2022-05-10,32.8245406452
2022-05-11,26.3538249344
2022-05-12,32.0915959443
2022-05-13,31.0932399428
2022-05-14,34.5354330482
2022-05-15,34.9459541488
2022-05-16,32.2705901445
2022-05-17,31.6453226431
2022-05-18,28.9739492389
2022-05-19,31.0737403427
2022-05-20,29.5997165405
2022-05-21,30.6341130421
2022-05-22,30.5856137421
2022-05-23,28.9049516389
2022-05-24,29.3529736395
2022-05-25,28.9424503389
2022-05-26,28.1770078378
2022-05-27,28.1205096377
2022-05-28,26.9936725359
2022-05-29,26.2517262349
2022-05-30,26.4912193352
2022-05-31,25.4323665336
2022-06-01,24.0071655314
2022-06-02,25.5553626338
2022-06-03,24.1226627316
2022-06-04,24.4316656321
2022-06-05,26.4997186353
2022-06-06,26.0071979345
2022-06-07,23.7726721311
2022-06-08,22.9852309299
2022-06-09,22.7297371295
2022-06-10,21.1935323273
2022-06-11,19.6268283248
2022-06-12,16.9399566203
2022-06-13,14.5471850159
2022-06-14,14.7186796162
2022-06-15,16.6419637198
2022-06-16,14.4581876158
2022-06-17,16.0556951189
2022-06-18,15.3787473177
2022-06-19,15.9461986187
2022-06-20,16.8424571203
2022-06-21,15.8276817185
2022-06-22,17.3017799211
2022-06-23,19.6838265249
2022-06-24,19.1800543241
2022-06-25,19.8315030251
2022-06-26,19.4679802246
2022-06-27,18.6900379235
2022-06-28,17.4707741214
2022-06-29,17.3142802211
2022-06-30,16.8669564204
2022-07-01,16.0386958189
2022-07-02,16.2731880194
2022-07-03,16.1871904193
2022-07-04,16.5384643198
2022-07-05,16.3969687196
2022-07-06,18.0047029224
2022-07-07,18.6445387234
2022-07-08,19.4209812245
2022-07-09,19.8675024251
2022-07-10,17.8292086221
2022-07-11,17.3777787212
2022-07-12,17.4887769214
2022-07-13,19.9385000253
2022-07-14,20.6084488263
2022-07-15,21.8069866279
2022-07-16,21.5644947276
2022-07-17,21.1595329272
2022-07-18,22.5942097293
2022-07-19,25.0608444329
2022-07-20,23.9081682313
2022-07-21,24.1821604318
2022-07-22,23.1824783302
2022-07-23,23.2154777302
2022-07-24,24.0651647314
2022-07-25,22.4967124292
2022-07-26,21.4054984273
2022-07-27,25.0368454329
2022-07-28,25.2898381334
2022-07-29,24.5126868323
2022-07-30,24.258694932
2022-07-31,23.3064739304
2022-08-01,23.1754795301
2022-08-02,23.1309801301
2022-08-03,24.0771647314
2022-08-04,23.6626433309
2022-08-05,24.4236656321
2022-08-06,24.2051722317
2022-08-07,25.1038478331
2022-08-08,27.3341648364
2022-08-09,25.6198613339
2022-08-10,27.5856569369
2022-08-11,30.0408435412
2022-08-12,30.6081126421
2022-08-13,29.8803469409
2022-08-14,29.2065047399
2022-08-15,28.5385562389
2022-08-16,27.549659337
2022-08-17,26.1147304347
2022-08-18,26.0861643347
2022-08-19,23.1214800301
2022-08-20,23.4264843306
2022-08-21,22.8947331298
2022-08-22,22.1872865286
2022-08-23,21.7494898278
2022-08-24,22.9707308299
2022-08-25,20.0149982254
2022-08-26,19.2350527242
2022-08-27,17.8847075222
2022-08-28,18.7950369237
2022-08-29,18.6565387234
2022-08-30,18.2370178228
2022-08-31,19.3815479244
2022-09-01,18.8400366238
2022-09-02,18.3770137231
2022-09-03,18.0452024224
2022-09-04,18.7615377236
2022-09-05,18.9240356239
2022-09-06,17.5017736214
2022-09-07,19.1575544241
2022-09-08,19.5944777247
2022-09-09,20.5509503262
2022-09-10,20.5214505262
2022-09-11,21.0415140269
2022-09-12,20.6379485263
2022-09-13,19.3850477244
2022-09-14,19.1245547241
2022-09-15,18.2325179228
2022-09-16,18.1475201227
2022-09-17,17.7976729221
2022-09-18,17.2112822209
2022-09-19,17.4882742214
2022-09-20,16.8749529204
2022-09-21,17.3697792212
2022-09-22,17.6906746219
2022-09-23,17.4197742213
2022-09-24,17.261283221
2022-09-25,17.1717859209
2022-09-26,17.3992788213
2022-09-27,17.5572729215
2022-09-28,18.1190205226
2022-09-29,18.0627015225
2022-09-30,16.8164544203
2022-10-01,16.9199530204
2022-10-02,16.7769552202
2022-10-03,17.0137844206
2022-10-04,18.0652015225
2022-10-05,17.9771997224
2022-10-06,17.4757737214
2022-10-07,16.8864530204
2022-10-08,16.8389539203
2022-10-09,16.8489540203
2022-10-10,16.4739656197
2022-10-11,16.3249706194
2022-10-12,16.4484663197
2022-10-13,16.6789630199
2022-10-14,15.9711973188
2022-10-15,15.9282002187
2022-10-16,16.1796920191
2022-10-17,16.3414677195
2022-10-18,16.1916921191
2022-10-19,15.9906970188
2022-10-20,15.7796055184
2022-10-21,15.8166050185
2022-10-22,15.8991029186
2022-10-23,16.3299706194
2022-10-24,16.2514724193
2022-10-25,16.8944527204
2022-10-26,17.4957734214
2022-10-27,17.1432888209
2022-10-28,17.6946746219
2022-10-29,17.9267016223
2022-10-30,17.5467731215
2022-10-31,17.5152732214
2022-11-01,17.4792740214
2022-11-02,17.6361760218
2022-11-03,17.5732711215
2022-11-04,17.7586737221
2022-11-05,18.5029898232
2022-11-06,18.2034981227
2022-11-07,17.9967000224
2022-11-08,15.5810136182
2022-11-09,14.2316929153
2022-11-10,15.6890093184
2022-11-11,15.0897426173
2022-11-12,14.4386883157
2022-11-13,13.9971671151
2022-11-14,14.2166925153
2022-11-15,14.4511885157
2022-11-16,13.8626714149
2022-11-17,14.0131672151
2022-11-18,13.9851704151
2022-11-19,13.969674515
2022-11-20,13.3311644143
2022-11-21,12.9446426138
2022-11-22,13.4296621145
2022-11-23,13.9766674151
2022-11-24,13.9331698151
2022-11-25,13.8556726149
2022-11-26,13.6561789146
2022-11-27,13.6111792146
2022-11-28,13.3891630144
2022-11-29,13.711177147
2022-11-30,14.4201886157
2022-12-01,13.9976695151
2022-12-02,14.1591662154
2022-12-03,13.9371698151
2022-12-04,14.2501920154
2022-12-05,14.2566989154
2022-12-06,14.2576919154
2022-12-07,13.8391726148
2022-12-08,13.9921696151
2022-12-09,13.8196729148
2022-12-10,12.9851420139
2022-12-11,13.1451387142
2022-12-12,13.5706584147
2022-12-13,14.7721781162
2022-12-14,13.8356725149
2022-12-15,13.4556614145
2022-12-16,12.4426325132
2022-12-17,12.5221296134
2022-12-18,12.3136357131
2022-12-19,11.9706196127
2022-12-20,12.5256294134
2022-12-21,12.1701129129
2022-12-22,11.9131213126
2022-12-23,11.7206247124
2022-12-24,11.6804285502
2022-12-25,11.6845927369
2022-12-26,11.7238564898
2022-12-27,11.6463956306
2022-12-28,11.2029136395
2022-12-29,10.9926947426
2022-12-30,10.8702490779
2022-12-31,10.9026328587
2023-01-01,10.8659151387
2023-01-02,11.1536151368
2023-01-03,11.3844497684
2023-01-04,12.0776133876
2023-01-05,11.7401959967
2023-01-06,11.7812060765
2023-01-07,11.7434243605
2023-01-08,12.0725853587
2023-01-09,12.2096369243
2023-01-10,12.7312412887
2023-01-11,14.2546923153
2023-01-12,14.9313524516
2023-01-13,15.8521049185
2023-01-14,16.2086004191
2023-01-15,16.6476217198
2023-01-16,15.5625137182
2023-01-17,15.7265107184
2023-01-18,16.2321001191
2023-01-19,18.2645175228
2023-01-20,18.6405395234
2023-01-21,18.4145464232
2023-01-22,17.5557728215
2023-01-23,16.7966152201
2023-01-24,16.9726127203
2023-01-25,17.1261105206
2023-01-26,17.9267016223
2023-01-27,19.7065073249
2023-01-28,19.4929800246
2023-01-29,19.8850021252
2023-01-30,19.6875077249
2023-01-31,20.6344481264
2023-02-01,21.2184176271
2023-02-02,22.0363726284
2023-02-03,21.0134900269
2023-02-04,20.5684500263
2023-02-05,19.9980009254
2023-02-06,20.1765184256
2023-02-07,20.4260115259
2023-02-08,19.3050495242
2023-02-09,18.9840295238
2023-02-10,19.3600484243
2023-02-11,19.4540467245
2023-02-12,19.2405509241
2023-02-13,18.9080308236
2023-02-14,19.7390067249
2023-02-15,19.7680066249
2023-02-16,19.6410088248
2023-02-17,19.7975055251
2023-02-18,20.5404502262
2023-02-19,20.1445187256
2023-02-20,19.6640087248
2023-02-21,18.4595461233
2023-02-22,18.8805660235
2023-02-23,17.9667007223
2023-02-24,18.8485664235
2023-02-25,18.4225465232
2023-02-26,18.2110183227
2023-02-27,17.6262713216
2023-02-28,17.5212731214
2023-03-01,18.1800197227
2023-03-02,18.1965198227
2023-03-03,16.871953203
2023-03-04,17.1756088207
2023-03-05,16.816454202
2023-03-06,16.7034601199
2023-03-07,16.1971921191
2023-03-08,15.5925135183
2023-03-09,15.5540153182
2023-03-10,16.1346934191
2023-03-11,16.8379538203
2023-03-12,15.9192001187
2023-03-13,15.9761993188
2023-03-14,17.1736117207
2023-03-15,17.2511096208
2023-03-16,18.1190205226
2023-03-17,17.6707706217
2023-03-18,16.9191141203
2023-03-19,17.1451084206
2023-03-20,17.8542029222
2023-03-21,17.9677037223
2023-03-22,17.7056749219
2023-03-23,17.0432828207
2023-03-24,17.2421095208
2023-03-25,17.2426095208
2023-03-26,16.9951128204
2023-03-27,17.2791091209
2023-03-28,17.397279214
2023-03-29,17.7856738221
2023-03-30,17.771673422
2023-03-31,17.5882725216
2023-04-01,17.7321752219
2023-04-02,17.7661749221
2023-04-03,17.559772816
2023-04-04,17.7426752221
2023-04-05,17.5162732214
2023-04-06,17.7736749221
2023-04-07,18.0802013225
2023-04-08,17.8552029222
2023-04-09,18.1835196227
2023-04-10,18.6355396234
2023-04-11,18.3820462231
2023-04-12,18.3970462231
2023-04-13,18.6190395233
2023-04-14,18.5730398232
2023-04-15,18.9845296238
2023-04-16,18.6595390235
2023-04-17,18.9005307236
2023-04-18,18.9825294238
2023-04-19,19.4300468244
2023-04-20,17.8767031222
2023-04-21,17.3227801211
2023-04-22,17.4622764214
2023-04-23,17.0277851206
2023-04-24,17.3007803211
2023-04-25,16.9731149204
2023-04-26,17.2981089209
2023-04-27,17.2376096208
2023-04-28,17.0292851206
2023-04-29,17.0147855206
2023-04-30,16.7179599199
2023-05-01,17.2031099207
2023-05-02,16.8429527203
2023-05-03,17.2356096208
2023-05-04,17.5437731214
2023-05-05,17.5027739214
2023-05-06,17.3307799212
2023-05-07,16.8984518204
2023-05-08,15.8141071185
2023-05-09,15.6350110183
2023-05-10,14.3991893156
2023-05-11,14.8417141162
2023-05-12,15.099722617
2023-05-13,15.5530153182
2023-05-14,15.6875084184
2023-05-15,15.6770085184
2023-05-16,14.9958512166
2023-05-17,14.6338584159
2023-05-18,14.8452140162
2023-05-19,14.7182163159
2023-05-20,14.5811918157
2023-05-21,14.5226936156
2023-05-22,13.9581682151
2023-05-23,14.5771918157
2023-05-24,14.5121938156
2023-05-25,14.2406925153
2023-05-26,14.0716667152
2023-05-27,14.0916665152
2023-05-28,14.0936665152
2023-05-29,14.0391671151
2023-05-30,14.2546923153
2023-05-31,14.0901665152
2023-06-01,14.0751667152
2023-06-02,14.4406886157
2023-06-03,14.3251908155
2023-06-04,14.2126927153
2023-06-05,14.5581920157
2023-06-06,12.2651362874
2023-06-07,12.6596474135
2023-06-08,12.7896438936
2023-06-09,12.3781324875
2023-06-10,11.9596199127
2023-06-11,12.4541290882
2023-06-12,11.7091244464
2023-06-13,11.5771271063
2023-06-14,11.2951328159
2023-06-15,12.2361367574
2023-06-16,12.3231356673
2023-06-17,11.8006233125
2023-06-18,11.5151280662
2023-06-19,11.8721222126
2023-06-20,12.7146449535
2023-06-21,12.7106450034
2023-06-22,12.8796429336
2023-06-23,13.2546388389
2023-06-24,13.3341324433
2023-06-25,12.6461471635
2023-06-26,12.7646441336
2023-06-27,12.7686440836
2023-06-28,12.9756416739
2023-06-29,13.4316315544
2023-06-30,13.2906384029
2023-07-01,13.061640943
2023-07-02,12.8756429836
2023-07-03,12.8956427836
2023-07-04,12.7776438836
2023-07-05,13.1021407737
2023-07-06,13.1321396188
2023-07-07,13.2436382887
2023-07-08,13.2826378188
2023-07-09,13.5296345141
2023-07-10,13.5386344142
2023-07-11,13.5336344642
2023-07-12,14.9248525516
2023-07-13,16.2271001191
2023-07-14,14.8192143161
2023-07-15,14.7347154159
2023-07-16,14.3886894156
2023-07-17,14.3291909155
2023-07-18,14.2931914154
2023-07-19,14.0321672151
2023-07-20,13.7901701147
2023-07-21,13.9971676151
2023-07-22,13.9786678151
2023-07-23,13.9296683151
2023-07-24,12.8961426827
2023-07-25,13.0881402731
2023-07-26,13.4666311144
2023-07-27,12.7111450034
2023-07-28,12.7566438436
2023-07-29,12.8506377636
2023-07-30,12.9331422339
2023-07-31,12.7686438837
2023-08-01,12.8426378536
2023-08-02,12.3231357673
2023-08-03,12.4231345264
2023-08-04,11.8721222126
2023-08-05,11.6881246964
2023-08-06,11.7761236165
2023-08-07,11.6686249364
2023-08-08,12.2951358474
2023-08-09,11.3571327659
2023-08-10,11.5616267064
2023-08-11,11.6251255363
2023-08-12,11.5076275662
2023-08-13,11.3901324659
2023-08-14,11.1836356557
2023-08-15,11.4176317161
2023-08-16,10.6021490269
2023-08-17,9.9776557352
2023-08-18,9.5786611042
2023-08-19,9.6616601243
2023-08-20,9.6801598844
2023-08-21,9.9121571542
2023-08-22,9.5921608845
2023-08-23,9.8656578041
2023-08-24,9.9516560846
2023-08-25,9.8806575241
2023-08-26,9.6651599944
2023-08-27,9.6926596844
2023-08-28,9.6876597343
2023-08-29,10.2541527859
2023-08-30,10.0671555654
2023-08-31,10.0541557053
2023-09-01,9.7551590244
2023-09-02,9.6076609543
2023-09-03,9.6036610043
2023-09-04,9.5416616644
2023-09-05,9.5391617143
2023-09-06,9.5316618242
2023-09-07,9.9751558952
2023-09-08,9.6791598744
2023-09-09,9.6831598244
2023-09-10,9.5416615945
2023-09-11,9.3206654539
2023-09-12,9.8171585041
2023-09-13,10.3366514861
2023-09-14,10.9466429969
2023-09-15,10.8991436868
2023-09-16,10.8826439168
2023-09-17,11.0606415971
2023-09-18,11.2101369556
2023-09-19,11.7001247164
2023-09-20,11.5896263564
2023-09-21,11.3201333758
2023-09-22,11.2536358957
2023-09-23,11.2496359457
2023-09-24,11.2771356357
2023-09-25,11.0656414971
2023-09-26,10.9701426969
2023-09-27,11.1351365958
2023-09-28,11.6096250465
2023-09-29,11.5436268864
2023-09-30,11.5501265865
2023-10-01,12.3336356173
2023-10-02,12.6851454637
2023-10-03,12.1931372471
2023-10-04,11.9926194827
2023-10-05,12.3241357373
2023-10-06,12.5116335076
2023-10-07,12.5381331576
2023-10-08,12.5686327477
2023-10-09,12.3941348874
2023-10-10,12.3371356173
2023-10-11,11.9756197377
2023-10-12,11.7811232766
2023-10-13,12.0151398668
2023-10-14,12.0661391468
2023-10-15,12.2056374571
2023-10-16,12.8896427037
2023-10-17,12.9361420337
2023-10-18,12.7406443635
2023-10-19,12.8771428437
2023-10-20,13.4431321044
