date,price
2021-08-27,3270.6008315
2021-08-28,3244.40326129
2021-08-29,3227.00277414
2021-08-30,3224.37414829
2021-08-31,3433.73278118
2021-09-01,3834.82800549
2021-09-02,3790.99008761
2021-09-03,3940.61473675
2021-09-04,3887.82849032
2021-09-05,3952.13349685
2021-09-06,3928.3794378
2021-09-07,3426.39431843
2021-09-08,3497.3151233
2021-09-09,3427.34018594
2021-09-10,3211.50584011
2021-09-11,3270.27812481
2021-09-12,3410.13459276
2021-09-13,3285.5117662639
2021-09-14,3429.1696365975
2021-09-15,3615.2826163789
2021-09-16,3571.2949350055
2021-09-17,3398.5387778215
2021-09-18,3432.018234624
2021-09-19,3329.4478948984
2021-09-20,2958.9935047283
2021-09-21,2764.431130865
2021-09-22,3077.8679805271
2021-09-23,3155.5237338612
2021-09-24,2931.6692167197
2021-09-25,2925.5656086902
2021-09-26,3062.2653558037
2021-09-27,2934.1387982986
2021-09-28,2807.2967397712
2021-09-29,2853.1433729159
2021-09-30,3001.6790517388
2021-10-01,3307.5160778952
2021-10-02,3391.6943469498
2021-10-03,3418.3586596174
2021-10-04,3380.0892003794
2021-10-05,3518.5185173668
2021-10-06,3580.562049118
2021-10-07,3587.974768108
2021-10-08,3563.7592193153
2021-10-09,3575.7168601111
2021-10-10,3425.8528528103
2021-10-11,3545.3540762503
2021-10-12,3492.5732717933
2021-10-13,3606.2015802322
2021-10-14,3786.0140899273
2021-10-15,3862.6347654414
2021-10-16,3830.3821491371
2021-10-17,3847.1045954765
2021-10-18,3748.760140639
2021-10-19,3877.650974521
2021-10-20,4155.9922109016
2021-10-21,4054.322680585
2021-10-22,3970.1819041263
2021-10-23,4171.6635316783
2021-10-24,4087.9030050266
2021-10-25,4217.8769262219
2021-10-26,4131.1020027753
2021-10-27,3930.2572450471
2021-10-28,4287.3186319286
2021-10-29,4414.7466822498
2021-10-30,4325.6503660056
2021-10-31,4288.0744524723
2021-11-01,4324.6267937763
2021-11-02,4584.7986683562
2021-11-03,4607.1936070275
2021-11-04,4537.3240812825
2021-11-05,4486.2434052108
2021-11-06,4521.5810828056
2021-11-07,4620.5545029476
2021-11-08,4812.0876135348
2021-11-09,4735.0687550108
2021-11-10,4636.1742138137
2021-11-11,4730.3840385038
2021-11-12,4667.1154372084
2021-11-13,4651.460545018
2021-11-14,4626.3591259873
2021-11-15,4557.5037904508
2021-11-16,4216.3652329508
2021-11-17,4287.5939354912
2021-11-18,4000.6508651381
2021-11-19,4298.3066195466
2021-11-20,4409.9309250596
2021-11-21,4269.7330337867
2021-11-22,4088.4578165556
2021-11-23,4340.7637274697
2021-11-24,4239.9816819451
2021-11-25,4274.7432411819
2021-11-26,4030.9090107593
2021-11-27,4096.9120879995
2021-11-28,4294.453696226
2021-11-29,4445.1050078407
2021-11-30,4631.4787953361
2021-12-01,4586.9901314905
2021-12-02,4511.3024876508
2021-12-03,4220.7059283582
2021-12-04,4119.5873499557
2021-12-05,4198.3228725403
2021-12-06,4358.7375446631
2021-12-07,4315.0615432082
2021-12-08,4439.3577040324
2021-12-09,4119.8157981194
2021-12-10,3908.4961885009
2021-12-11,4084.4523285721
2021-12-12,4134.4533314793
2021-12-13,3784.2267878693
2021-12-14,3745.4403998743
2021-12-15,4018.3886028698
2021-12-16,3962.4696385927
2021-12-17,3879.4866765735
2021-12-18,3960.8600159608
2021-12-19,3922.5926443659
2021-12-20,3933.8445317309
2021-12-21,4020.2600395306
2021-12-22,3982.0995306524
2021-12-23,4108.0155124594
2021-12-24,4047.98288882
2021-12-25,4093.2809111356
2021-12-26,4067.328096647
2021-12-27,4037.5476922425
2021-12-28,3800.8930853403
2021-12-29,3628.531670825
2021-12-30,3713.8521625699
2021-12-31,3682.6329054434
2022-01-01,3769.6969160089
2022-01-02,3829.565044537
2022-01-03,3761.3802740698
2022-01-04,3794.0566786784
2022-01-05,3550.3868815397
2022-01-06,3418.4082471419
2022-01-07,3193.2104832854
2022-01-08,3091.9725838675
2022-01-09,3157.7514845574
2022-01-10,3083.0979490511
2022-01-11,3238.1116493614
2022-01-12,3372.2583258487
2022-01-13,3248.288475802
2022-01-14,3310.0014227047
2022-01-15,3330.5308455592
2022-01-16,3350.9219689819
2022-01-17,3212.3048970829
2022-01-18,3164.0252535298
2022-01-19,3095.8258381686
2022-01-20,3001.1200383969
2022-01-21,2557.9316232199
2022-01-22,2405.181065401
2022-01-23,2535.0390510606
2022-01-24,2440.3523259375
2022-01-25,2455.9349620985
2022-01-26,2468.0302778127
2022-01-27,2423.0012634172
2022-01-28,2547.0919776439
2022-01-29,2597.0846923895
2022-01-30,2603.4665820569
2022-01-31,2688.2789217993
2022-02-01,2792.1172443762
2022-02-02,2682.8539830123
2022-02-03,2679.1625080027
2022-02-04,2983.5869952246
2022-02-05,3014.6483097265
2022-02-06,3057.4761243596
2022-02-07,3142.4706148148
2022-02-08,3122.6085685691
2022-02-09,3239.4571147106
2022-02-10,3077.4822390496
2022-02-11,2927.3836328192
2022-02-12,2917.3626816608
2022-02-13,2883.4634878657
2022-02-14,2933.479035507
2022-02-15,3179.8770759747
2022-02-16,3127.8301165651
2022-02-17,2881.4820381633
2022-02-18,2785.7274909668
2022-02-19,2763.7012139901
2022-02-20,2628.6485428626
2022-02-21,2573.8162259349
2022-02-22,2639.2992632462
2022-02-23,2590.3596208657
2022-02-24,2598.0671601064
2022-02-25,2764.5356561157
2022-02-26,2781.1119039296
2022-02-27,2621.8017939844
2022-02-28,2919.2012286555
2022-03-01,2972.4850662484
2022-03-02,2950.1185006395
2022-03-03,2834.4691051703
2022-03-04,2617.1560278787
2022-03-05,2664.8311744433
2022-03-06,2555.0374406482
2022-03-07,2497.7713203997
2022-03-08,2576.7476117081
2022-03-09,2729.7835041625
2022-03-10,2608.048497585
2022-03-11,2559.5630442845
2022-03-12,2574.7542051655
2022-03-13,2518.9446311693
2022-03-14,2590.6960509187
2022-03-15,2620.1496247253
2022-03-16,2772.0556183272
2022-03-17,2814.8544342078
2022-03-18,2945.3430252396
2022-03-19,2946.2571390434
2022-03-20,2860.4591299715
2022-03-21,2897.9766804407
2022-03-22,2973.1311309304
2022-03-23,3031.0670246895
2022-03-24,3108.0619096249
2022-03-25,3106.671279528
2022-03-26,3143.1790657449
2022-03-27,3291.5775859525
2022-03-28,3336.634572264
2022-03-29,3401.9877380385
2022-03-30,3385.1578971365
2022-03-31,3281.6428781566
2022-04-01,3449.5521302967
2022-04-02,3445.0593709592
2022-04-03,3522.8334004961
2022-04-04,3521.2411366589
2022-04-05,3411.792508885
2022-04-06,3171.6920096725
2022-04-07,3233.2747071583
2022-04-08,3192.0740436834
2022-04-09,3261.9161708653
2022-04-10,3211.8668836881
2022-04-11,2981.0523144288
2022-04-12,3030.3764559966
2022-04-13,3118.344281717
2022-04-14,3019.9095098156
2022-04-15,3040.9165644004
2022-04-16,3062.3103812058
2022-04-17,2993.4032822558
2022-04-18,3057.6067162363
2022-04-19,3104.1065209192
2022-04-20,3077.7458333831
2022-04-21,2987.4806911944
2022-04-22,2964.8356126232
2022-04-23,2938.1139934399
2022-04-24,2922.7326431959
2022-04-25,3009.3935456503
2022-04-26,2808.2983318587
2022-04-27,2888.929764995
2022-04-28,2936.9410161491
2022-04-29,2815.6018973624
2022-04-30,2730.1868219832
2022-05-01,2827.7561442638
2022-05-02,2857.4105184866
2022-05-03,2783.4762086632
2022-05-04,2940.6448266526
2022-05-05,2749.2130422077
2022-05-06,2694.9796840564
2022-05-07,2636.0929579647
2022-05-08,2517.4599862673
2022-05-09,2245.4305316346
2022-05-10,2343.5108884929
2022-05-11,2072.1086793073
2022-05-12,1961.7015828311
2022-05-13,2014.4182339085
2022-05-14,2056.2739146574
2022-05-15,2145.7066657035
2022-05-16,2022.7259340438
2022-05-17,2090.4092459523
2022-05-18,1916.6561061743
2022-05-19,2018.3361706564
2022-05-20,1961.3156499717
2022-05-21,1974.5183665274
2022-05-22,2043.17012556
2022-05-23,1972.1818889757
2022-05-24,1978.982754263
2022-05-25,1944.8278449212
2022-05-26,1803.91329239
2022-05-27,1724.9228641135
2022-05-28,1792.4161559381
2022-05-29,1812.0309589115
2022-05-30,1996.4412844635
2022-05-31,1942.3279982558
2022-06-01,1823.5693574295
2022-06-02,1834.1505700355
2022-06-03,1775.0786195244
2022-06-04,1801.6094459601
2022-06-05,1805.2049888952
2022-06-06,1859.2896664779
2022-06-07,1814.0483019012
2022-06-08,1793.5723105532
2022-06-09,1789.8260449403
2022-06-10,1665.0422463295
2022-06-11,1529.6634560072
2022-06-12,1445.2165942978
2022-06-13,1204.5828092361
2022-06-14,1211.6628946396
2022-06-15,1233.2064427734
2022-06-16,1067.7307213128
2022-06-17,1086.5193049794
2022-06-18,993.6368047205
2022-06-19,1127.6564667996
2022-06-20,1127.6423965514
2022-06-21,1124.8245922873
2022-06-22,1051.4219027762
2022-06-23,1143.3866855114
2022-06-24,1226.8447502771
2022-06-25,1243.4469231319
2022-06-26,1199.8316334895
2022-06-27,1193.680712662
2022-06-28,1144.5792743062
2022-06-29,1098.9438844421
2022-06-30,1067.2987999238
2022-07-01,1059.7673821799
2022-07-02,1066.512767701
2022-07-03,1073.7669875108
2022-07-04,1151.0590761861
2022-07-05,1134.5409720818
2022-07-06,1186.9739821393
2022-07-07,1237.5934303651
2022-07-08,1222.5061935053
2022-07-09,1216.9782836097
2022-07-10,1168.4016110715
2022-07-11,1097.2365145348
2022-07-12,1038.1916953961
2022-07-13,1113.5871531398
2022-07-14,1191.5262140585
2022-07-15,1233.129114296
2022-07-16,1352.6264752695
2022-07-17,1338.6357028739
2022-07-18,1578.7178948623
2022-07-19,1542.9752735267
2022-07-20,1520.2007176133
2022-07-21,1576.7495606209
2022-07-22,1537.4051210638
2022-07-23,1549.2975301211
2022-07-24,1599.4766489444
2022-07-25,1445.3834222179
2022-07-26,1441.8067930933
2022-07-27,1636.2327104034
2022-07-28,1725.4681887069
2022-07-29,1727.4069295678
2022-07-30,1695.969499599
2022-07-31,1681.5173192968
2022-08-01,1635.1957921226
2022-08-02,1632.9454389883
2022-08-03,1618.8745428622
2022-08-04,1608.2058228875
2022-08-05,1732.2545836306
2022-08-06,1691.6580874496
2022-08-07,1699.350770887
2022-08-08,1775.5161124135
2022-08-09,1703.0250301169
2022-08-10,1851.7427029919
2022-08-11,1881.2241473515
2022-08-12,1957.2464000865
2022-08-13,1981.3365601897
2022-08-14,1936.8020451588
2022-08-15,1904.2281567639
2022-08-16,1878.1393765348
2022-08-17,1832.9996383741
2022-08-18,1847.0078347878
2022-08-19,1612.9873433097
2022-08-20,1577.0037422109
2022-08-21,1619.3189146712
2022-08-22,1622.50581709
2022-08-23,1662.7698984728
2022-08-24,1657.0591631515
2022-08-25,1696.4570581307
2022-08-26,1507.7828626719
2022-08-27,1491.3950366074
2022-08-28,1430.5473363095
2022-08-29,1553.0373243486
2022-08-30,1523.8388621862
2022-08-31,1553.6849376151
2022-09-01,1586.1768003099
2022-09-02,1577.2205133995
2022-09-03,1556.8726288379
2022-09-04,1577.6416253492
2022-09-05,1617.1831725777
2022-09-06,1561.7485695818
2022-09-07,1629.9063749585
2022-09-08,1635.3476570056
2022-09-09,1719.0854510646
2022-09-10,1776.2037540435
2022-09-11,1761.8000273934
2022-09-12,1713.7652026662
2022-09-13,1580.7879534271
2022-09-14,1634.7550431988
2022-09-15,1471.6934316404
2022-09-16,1432.4477302011
2022-09-17,1469.7416421535
2022-09-18,1335.3291310415
2022-09-19,1377.5413278193
2022-09-20,1324.3882409563
2022-09-21,1252.6078412642
2022-09-22,1327.6801279905
2022-09-23,1328.2595547377
2022-09-24,1317.9932379184
2022-09-25,1294.2167741314
2022-09-26,1335.3202436085
2022-09-27,1330.1277022309
2022-09-28,1337.4108666563
2022-09-29,1335.6523611534
2022-09-30,1327.9786375008
2022-10-01,1311.6444305439
2022-10-02,1276.0935583214
2022-10-03,1323.4392697039
2022-10-04,1362.126586858
2022-10-05,1352.8371404571
2022-10-06,1351.7095271331
2022-10-07,1332.5169819841
2022-10-08,1315.5004909841
2022-10-09,1322.6043002227
2022-10-10,1291.3376254069
2022-10-11,1279.5756984091
2022-10-12,1294.9063205213
2022-10-13,1288.1238946784
2022-10-14,1297.4220818412
2022-10-15,1274.87164808
2022-10-16,1306.2966216886
2022-10-17,1331.71360827
2022-10-18,1310.4470366521
2022-10-19,1285.7442070375
2022-10-20,1283.2009226517
2022-10-21,1299.9464423868
2022-10-22,1314.2992270631
2022-10-23,1363.4470578564
2022-10-24,1344.998488552
2022-10-25,1461.6654237274
2022-10-26,1566.566631173
2022-10-27,1514.3748569051
2022-10-28,1555.4778770898
2022-10-29,1619.6984587987
2022-10-30,1590.783325383
2022-10-31,1572.7144656013
2022-11-01,1579.7045469065
2022-11-02,1519.711823268
2022-11-03,1531.5416959633
2022-11-04,1645.093397922
2022-11-05,1627.9680581756
2022-11-06,1572.2347570875
2022-11-07,1568.5912808483
2022-11-08,1332.8355929451
2022-11-09,1100.169759577
2022-11-10,1299.4646098434
2022-11-11,1287.2211001564
2022-11-12,1255.2683256186
2022-11-13,1221.8192177316
2022-11-14,1241.6042130742
2022-11-15,1251.7361998221
2022-11-16,1215.6025437668
2022-11-17,1200.8086045885
2022-11-18,1212.3002469438
2022-11-19,1218.4268090143
2022-11-20,1142.4666845863
2022-11-21,1108.3530462394
2022-11-22,1108.3530462394
2022-11-23,1183.1995563302
2022-11-24,1203.9832033323
2022-11-25,1198.92593624
2022-11-26,1205.8979386345
2022-11-27,1195.1269193712
2022-11-28,1170.086159542
2022-11-29,1216.9011876232
2022-11-30,1295.6886059154
2022-12-01,1276.2739220942
2022-12-02,1294.3033770767
2022-12-03,1243.3348971959
2022-12-04,1280.2565936955
2022-12-05,1259.6766997126
2022-12-06,1271.6538427321
2022-12-07,1232.437441428
2022-12-08,1281.1163124108
2022-12-09,1264.2847501284
2022-12-10,1266.3840988056
2022-12-11,1263.8685480864
2022-12-12,1274.6190567873
2022-12-13,1320.5492376277
2022-12-14,1288.5582212778
2022-12-15,1266.3539291602
2022-12-16,1168.2593542392
2022-12-17,1188.1495752325
2022-12-18,1184.7152322367
2022-12-19,1167.6099151344
2022-12-20,1217.7035799175
2022-12-21,1213.5999925796
2022-12-22,1218.1821518936
2022-12-23,1220.1594123975
2022-12-24,1221.1486016354
2022-12-25,1218.9620019434
2022-12-26,1226.9743386769
2022-12-27,1212.791637557
2022-12-28,1189.9860598507
2022-12-29,1201.5953389328
2022-12-30,1199.2327542531
2022-12-31,1196.7712389628
2023-01-01,1200.9648315725
2023-01-02,1214.6566756133
2023-01-03,1214.7788025107
2023-01-04,1256.5265946029
2023-01-05,1250.4385512172
2023-01-06,1269.3790036318
2023-01-07,1264.2703412672
2023-01-08,1287.3594420315
2023-01-09,1321.538946494
2023-01-10,1336.5861138308
2023-01-11,1387.9327050848
2023-01-12,1417.9385231112
2023-01-13,1451.6148394124
2023-01-14,1550.7068639574
2023-01-15,1552.4794799873
2023-01-16,1576.8335087654
2023-01-17,1567.8460502316
2023-01-18,1515.5070073176
2023-01-19,1552.5565530841
2023-01-20,1659.7541193552
2023-01-21,1627.1182183693
2023-01-22,1628.3820424137
2023-01-23,1628.251040897
2023-01-24,1556.6042398404
2023-01-25,1611.711042612
2023-01-26,1603.1059328512
2023-01-27,1598.1565187695
2023-01-28,1572.4350441003
2023-01-29,1646.1555880184
2023-01-30,1567.3264809426
2023-01-31,1586.5353739335
2023-02-01,1641.7926937162
2023-02-02,1643.2415885091
2023-02-03,1664.7455821274
2023-02-04,1667.0592352492
2023-02-05,1631.645879411
2023-02-06,1616.2471265662
2023-02-07,1672.0035689791
2023-02-08,1650.7167526788
2023-02-09,1546.4382885133
2023-02-10,1514.8691459245
2023-02-11,1539.9267659675
2023-02-12,1515.033688007
2023-02-13,1507.1659232596
2023-02-14,1556.8751525791
2023-02-15,1673.7460217114
2023-02-16,1640.0675952066
2023-02-17,1694.7833758702
2023-02-18,1691.8194566737
2023-02-19,1681.4361293747
2023-02-20,1702.6751158673
2023-02-21,1658.0363984124
2023-02-22,1643.2317104289
2023-02-23,1651.073895645
2023-02-24,1608.3731584143
2023-02-25,1594.9149529904
2023-02-26,1640.8171556492
2023-02-27,1634.3263684101
2023-02-28,1605.8951307949
2023-03-01,1663.4336563449
2023-03-02,1647.3192793728
2023-03-03,1569.1676527552
2023-03-04,1566.92394276
2023-03-05,1564.4687207107
2023-03-06,1567.3987018259
2023-03-07,1561.9331204295
2023-03-08,1534.0882322774
2023-03-09,1438.660722311
2023-03-10,1429.1581327081
2023-03-11,1482.616649191
2023-03-12,1590.2929484563
2023-03-13,1680.3089961384
2023-03-14,1703.5071260037
2023-03-15,1656.1805219909
2023-03-16,1677.2155034421
2023-03-17,1792.4851405695
2023-03-18,1761.6596834205
2023-03-19,1785.5765822409
2023-03-20,1735.3212688367
2023-03-21,1806.7607367255
2023-03-22,1737.7169855997
2023-03-23,1816.405182071
2023-03-24,1752.0448567755
2023-03-25,1743.7647859083
2023-03-26,1775.6767503974
2023-03-27,1715.4608138518
2023-03-28,1772.7856574311
2023-03-29,1793.0018848417
2023-03-30,1792.7371357773
2023-03-31,1822.0221185209
2023-04-01,1813.8605590338
2023-04-02,1795.7080919438
2023-04-03,1810.2971389314
2023-04-04,1871.0051760383
2023-04-05,1909.1140628977
2023-04-06,1872.9226620075
2023-04-07,1865.6360612511
2023-04-08,1849.4981769721
2023-04-09,1859.3877707862
2023-04-10,1911.2075109013
2023-04-11,1892.189715911
2023-04-12,1920.682189487
2023-04-13,2012.6346440046
2023-04-14,2101.6355001253
2023-04-15,2092.4668534715
2023-04-16,2120.0058201151
2023-04-17,2076.2430038239
2023-04-18,2104.5372669455
2023-04-19,1936.4034646782
2023-04-20,1943.0976697035
2023-04-21,1849.9998459932
2023-04-22,1874.2285806104
2023-04-23,1862.0620571837
2023-04-24,1842.7574513807
2023-04-25,1866.7536026164
2023-04-26,1866.564236591
2023-04-27,1908.7864037137
2023-04-28,1892.5127615707
2023-04-29,1908.9169855457
2023-04-30,1876.9243269741
2023-05-01,1831.9547997998
2023-05-02,1870.7892659124
2023-05-03,1904.651898117
2023-05-04,1877.7041428906
2023-05-05,1995.0608851615
2023-05-06,1900.2217837952
2023-05-07,1873.0764708369
2023-05-08,1849.042756465
2023-05-09,1848.603129681
2023-05-10,1842.4014364488
2023-05-11,1796.4906137076
2023-05-12,1808.0197452174
2023-05-13,1796.1149274099
2023-05-14,1800.5010095513
2023-05-15,1817.5498870463
2023-05-16,1824.1214554709
2023-05-17,1821.8595805464
2023-05-18,1801.7284805099
2023-05-19,1812.5895098483
2023-05-20,1820.4780014054
2023-05-21,1804.5313803255
2023-05-22,1817.5348253547
2023-05-23,1854.3806307242
2023-05-24,1800.1000165874
2023-05-25,1805.9536832882
2023-05-26,1828.6897444971
2023-05-27,1831.1183083015
2023-05-28,1910.9141581907
2023-05-29,1893.0780853441
2023-05-30,1901.0265676637
2023-05-31,1874.1304352123
2023-06-01,1862.2014510177
2023-06-02,1907.2566362935
2023-06-03,1892.4125288604
2023-06-04,1890.5135595696
2023-06-05,1811.8283599458
2023-06-06,1884.4948378065
2023-06-07,1832.3959608921
2023-06-08,1846.3018693826
2023-06-09,1840.2251778375
2023-06-10,1752.3847272043
2023-06-11,1753.4152398112
2023-06-12,1742.5286400944
2023-06-13,1739.0375441046
2023-06-14,1650.5192414211
2023-06-15,1665.5198178778
2023-06-16,1716.668853444
2023-06-17,1727.2041521169
2023-06-18,1720.577491777
2023-06-19,1737.6594086455
2023-06-20,1792.119945283
2023-06-21,1891.0071503552
2023-06-22,1872.9430470581
2023-06-23,1892.8621079799
2023-06-24,1876.0597024608
2023-06-25,1900.5061356568
2023-06-26,1859.4328584009
2023-06-27,1889.7033733015
2023-06-28,1827.9711912824
2023-06-29,1852.2272895415
2023-06-30,1933.1889822154
2023-07-01,1924.5659495846
2023-07-02,1937.4383914033
2023-07-03,1955.3891053947
2023-07-04,1936.6335891823
2023-07-05,1910.5880452173
2023-07-06,1848.6364873329
2023-07-07,1870.6025963313
2023-07-08,1865.5396023891
2023-07-09,1863.0098100363
2023-07-10,1880.5564552602
2023-07-11,1878.3361077979
2023-07-12,1872.1137991587
2023-07-13,2006.5115122091
2023-07-14,1939.3470895149
2023-07-15,1931.4665891581
2023-07-16,1923.681857036
2023-07-17,1911.6461566209
2023-07-18,1897.5992249179
2023-07-19,1889.0079644853
2023-07-20,1890.9691089077
2023-07-21,1892.0801319193
2023-07-22,1864.9122953499
2023-07-23,1889.1916718834
2023-07-24,1850.0020751716
2023-07-25,1857.741957571
2023-07-26,1872.1599359835
2023-07-27,1860.3572210048
2023-07-28,1874.7449256662
2023-07-29,1881.0688769377
2023-07-30,1861.6438552675
2023-07-31,1856.1623397384
2023-08-01,1871.7921704215
2023-08-02,1839.0897065368
2023-08-03,1835.1365255355
2023-08-04,1827.7129406804
2023-08-05,1834.9879173213
2023-08-06,1827.462079169
2023-08-07,1826.9387893514
2023-08-08,1855.8073211753
2023-08-09,1854.2975491247
2023-08-10,1850.7534547452
2023-08-11,1847.1243621559
2023-08-12,1848.8898822123
